id,cost
1,23.937652452666864
2,13.535709180532663
3,7.469812028541779
4,5.737951059143052
5,4.7143526379763
6,4.350874691255407
7,4.213154097107891
8,4.128734619411915
9,22.07025538771125
10,12.469430898600153
11,6.663496844119699
12,4.630937376018242
13,3.5330415128006503
14,3.1846180721925017
15,3.067886420508671
16,3.01557766441988
17,28.298242607608948
18,17.087724647550726
19,9.734301039430836
20,7.133793856057742
21,5.904051630192556
22,5.700662026838758
23,5.529746393589229
24,5.41701252933991
25,24.528453618225083
26,13.895523213524829
27,7.686065692052454
28,5.93295040146339
29,4.899251002673477
30,4.521813391714167
31,4.40269757908352
32,4.354039800817717
33,22.57909080089491
34,12.722230524839613
35,6.830525269947942
36,4.8450110893259675
37,3.8317058058695093
38,3.461607591645669
39,3.36367808215329
40,3.304744216842752
41,10.701428121426389
42,19.146441605472674
43,9.731857867080013
44,37.0261587867148
45,24.700696057045846
46,17.316734559000984
47,16.77808507417342
48,15.204756570052517
49,15.03689113157338
50,14.739846419314691
51,14.49714494157244
52,53.65216888506397
53,29.633554314562183
54,22.665278114279303
55,7.767323959543027
56,10.031452576553429
57,18.36929285669082
58,17.52220287051725
59,10.961763321095287
60,8.846216714253929
61,8.495677548793054
62,5.578964530584057
63,25.86920608020347
64,15.73368611698369
65,8.913059651251803
66,6.7549125666165795
67,5.439805149606378
68,5.075756131099395
69,4.900624249362653
70,4.819050464911088
71,18.58341639796914
72,10.385100362596049
73,9.556043535063171
74,6.4219113038507425
75,12.678619967387258
76,21.159525208215943
77,11.747157325863538
78,6.15473426076951
79,4.149181114408656
80,2.99701041034375
81,2.6830392557189184
82,2.5653468751684683
83,2.509802566917135
84,11.925994624700003
85,19.716485905416157
86,15.852549174350074
87,14.923841278491453
88,13.380753974362076
89,23.446504682827445
90,13.126291855508862
91,7.112935193347239
92,4.943019418163395
93,3.7057678796545344
94,3.423309494135854
95,3.3117160781443045
96,3.2415271067111826
97,5.102553904645573
98,20.869915603421347
99,11.557797709022287
100,6.055679704817443
101,3.971805437465947
102,2.875624895787538
103,2.6320797830393605
104,2.532695031166433
105,2.488803692128939
106,27.218089877910334
107,15.890936227634477
108,9.290249382480642
109,6.309870124536125
110,4.89246331701309
111,4.715603635586603
112,4.587810127412122
113,4.498327043037466
114,5.181074389062581
115,5.218519798930247
116,22.809330992051816
117,13.51671374601721
118,12.118225257372051
119,10.929884841051216
120,70.24013538411019
121,46.03977189728771
122,39.77781193061342
123,25.355934506536197
124,20.227561637762328
125,10.729747105263472
126,6.240026937529251
127,3.87608056695367
128,2.7173210901975886
129,2.347238456250685
130,2.244725603745043
131,23.801986017789044
132,27.84826744491083
133,17.200083756876243
134,15.917372742189452
135,15.046652132483958
136,4.226058893549556
137,11.413578337295151
138,10.829733989296413
139,8.011524867040361
140,7.790549604413203
141,2.4236332997344845
142,25.15007659175899
143,13.963989788808828
144,7.630601291854354
145,5.109975811692491
146,3.8207204702963087
147,3.5646642771856953
148,3.4614259634209006
149,3.387305820436921
150,15.667305152130888
151,30.48949264975815
152,19.483149996355394
153,12.167179315165855
154,8.45132575854163
155,6.747049421431804
156,6.527366902892763
157,6.333698217522579
158,6.197142716278064
159,132.9262181789624
160,90.18066733200911
161,70.44477919407615
162,64.01350375267114
163,51.51118172233472
164,34.61673872529629
165,28.529678985644132
166,23.572533162708613
167,23.81914926087651
168,12.842914639135312
169,7.756538938743945
170,4.842011526211474
171,3.3686168368655194
172,3.032249552692349
173,2.9017764767826963
174,2.83654154785915
175,18.546710084481422
176,11.969036783905237
177,7.676016160709295
178,39.32914278728288
179,7.541911497865457
180,6.349761676166503
181,32.555283171029714
182,14.686500853259183
183,10.32911209147858
184,5.8429270272891065
185,30.873541850363893
186,18.686663517981554
187,12.523670541877049
188,10.141561664550151
189,8.519362159699435
190,8.324066387273238
191,8.097852978778025
192,7.974688337384559
193,2.728103929174388
194,3.003660102647382
195,22.134939582354612
196,12.413292366328502
197,6.589810716400652
198,4.573183016677063
199,3.4734221014661766
200,3.1432916233801236
201,3.034861220243891
202,2.973270849524673
203,21.739372279581
204,12.196598335486119
205,6.439259365654633
206,4.426973453341512
207,3.3546889602840766
208,3.0252258287778457
209,2.9123918558775848
210,2.8533417541132127
211,21.723551104752936
212,12.194014677879519
213,6.437476609949766
214,4.4053261104077635
215,3.3361457665913243
216,3.0104266316506454
217,2.8969291355043763
218,2.837281956861437
219,21.622295412235452
220,12.018771049790868
