id,cost
1,22.77577008138445
2,13.176486177760596
3,7.396430897174528
4,5.513539314737992
5,4.334648660822737
6,4.0102332175613515
7,3.852938557162231
8,3.7682951294856584
9,21.904473122388705
10,12.273637416657312
11,6.501708876854019
12,4.564393173296416
13,3.41766036157302
14,3.1048840780802847
15,2.9543730506686763
16,2.877351631775858
17,27.608611112405573
18,16.10006546608448
19,9.059091600891742
20,6.808526127625758
21,5.409374161897637
22,5.042720007952126
23,4.8557565835838155
24,4.747824776607479
25,22.99550594337945
26,13.39321108020795
27,7.598204355594964
28,5.734787786438467
29,4.564836734033448
30,4.243630385889642
31,4.0893650879562875
32,4.003509558083222
33,22.242012092475296
34,12.562936596124993
35,6.783247448858086
36,4.859625522522625
37,3.755693031316225
38,3.439735172781473
39,3.2820525835903602
40,3.202487907131561
41,9.333119559777849
42,36.720256759892735
43,12.548641440701125
44,40.31121780625789
45,28.2094761073761
46,21.23474816527305
47,19.756125169405433
48,18.7324879240649
49,18.536977295758867
50,18.46092187313517
51,18.286724863994944
52,56.62676290335025
53,34.50036293523191
54,25.058787165829223
55,6.241809472287186
56,3.3260786060323624
57,16.025793531319575
58,14.015677335850363
59,11.87656416532992
60,9.216491856254418
61,8.493161526891498
62,6.828340500558418
63,24.434164011529457
64,14.421907454284888
65,8.22129408161643
66,5.932585102960318
67,4.637064790589472
68,4.2773730616348455
69,4.115037574130677
70,4.018197795902412
71,16.863543410856728
72,9.262157089228243
73,8.194843508165238
74,5.404670306205692
75,12.378044182499966
76,20.839897953188935
77,11.454946647502188
78,5.789478155725837
79,3.824007962592343
80,2.6916112075600327
81,2.4081386007233236
82,2.269276555826368
83,2.197203398911933
84,12.70228977455823
85,23.727206127464147
86,17.896218651203167
87,15.732169607115218
88,13.755179176512316
89,22.650773746596947
90,12.781150203454299
91,6.826259361689292
92,4.848401861226022
93,3.637455553173636
94,3.3304197070347543
95,3.1852134780402053
96,3.101861988456372
97,4.974671799209308
98,21.787647271194583
99,12.103118495585814
100,6.217254588001077
101,4.246140934969889
102,3.0513444833262477
103,2.73013619872521
104,2.5791569670238403
105,2.4905252648891842
106,27.93081944285692
107,15.834231031226864
108,8.620237721977594
109,6.27451173307297
110,4.8402865608818395
111,4.4591581633339255
112,4.258572364216137
113,4.149631981121619
114,6.1215111381315275
115,6.101662459129671
116,21.9525063384903
117,13.946249616514962
118,11.91320341181122
119,10.321696636016782
120,54.54387526641364
121,34.97495884948698
122,29.57769142498054
123,21.294649695679517
124,15.867677832120176
125,8.807988499566976
126,4.394309075189726
127,2.803737359013577
128,1.9116806507362738
129,1.6926960161075733
130,1.5943890228857585
131,20.49169155412073
132,28.906916871757474
133,20.44755431738648
134,18.18112152187946
135,15.813189832775333
136,3.674909463907279
137,11.321703732202062
138,10.148812791492194
139,7.062992129267532
140,6.795671908474003
141,2.6894200753207556
142,27.112345336932485
143,15.16282472260411
144,8.12275307032599
145,5.824586029354066
146,4.441561891810916
147,4.061545489806468
148,3.877966577853118
149,3.7749770586579134
150,18.64255970532298
151,27.952958166767317
152,16.61194979909781
153,9.565895036794215
154,7.229913068479292
155,5.895992636227868
156,5.502531230916936
157,5.303645339165344
158,5.202379395135606
159,71.63999227739649
160,53.995302987159924
161,47.760035706917684
162,42.85354416326801
163,36.02686351777261
164,28.01740014851602
165,19.216940347630075
166,17.163118253149435
167,22.716606190309466
168,12.735390735295448
169,6.701053196277942
170,4.310838320477733
171,3.0558696434519437
172,2.7414051102682246
173,2.5857097351779688
174,2.513740898141637
175,18.0246963459382
176,12.083397657246678
177,7.882106109746977
178,24.892984086178426
179,6.438564296935502
180,5.8994544217888985
181,39.917967180202474
182,19.481235131706804
183,13.601818612290607
184,8.625755241786113
185,26.798544370217932
186,17.71027121834759
187,11.600646216647087
188,9.680153975493116
189,8.37997503276079
190,8.105703615566293
